,Tweets
1018,  read like a toddler and we will kepp on losing man power in time and money
1019,175518 555   I didn't make it up.  It's all over tha internet and everyone is talking about it.
1020,"_a _2022   And before you say it, even lawmakers have to create a law or policy or force the censorship. They aren’t that reckless in what was revealed so far"
1021,": America’s Frontline Doctors honor our Hippocratic oath, and we stood strong against special interests. We continue to adv…"
1022, Or we just get less intelligent because nobody will think for themselves.
1023,__MrsK: 60Andy  7       …
1024,": Hate speech impressions (# of times tweet was viewed) continue to decline, despite significant user growth!

 w…"
1025,"    Oh you don’t care about national security Barbara. Give me a break. If you did, you would be outraged that Trump stole Classified Documents, which not only has put national security at risk, but it will also cost tax payers MILLIONS and MILLIONS of dollars to rectify the damage."
1026,  Sounds like network issue
1027,  he has the unvaxxed blood the judge refuses to give it to him
1028,"   1   It’s a good thing that no one saw the dick pics before the election, because if we did, more people would’ve voted for Biden!  I hear Hunter has a fat Hog 🤣"
1029,"@4two_ka1   World’s second largest populated country, Elon can review this suggestion "
1030,_fogra          *Their
1031,"  We've been bitchin about policies not being clear and we're ignored, adl gets to have a national audience to say it.

The hate is there for ppl like this guy, he could be anything but he helps increase hatred by shutting ppl down."
1032,    Thank you Kenji! Appreciated :)
1033, 81   Why did Trump threaten to withhold funds unless ukraine does something about Biden?
1034,"Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please "
1035, Finally 🙏🤣 
1036,: Starship takes beings of Earth to Mars 
1037,_Yoho _KDO   I wish it were that easy. Earlier versions of America you were certainly right. I’ve always said America at its best was from the 1980s to 2010.
1038, Same! I wish everyone would just listen to the recording. I don’t know how anyone could have listened to that Space and thought anything but “this guy is great and so down to earth.” It made me like  more!
1039,"14257370   _955    13 ""God-given rights"" just mean intrinsic human rights that can't be taken away. You're making this a bigger deal than it needs to be."
1040,"Dear  , your staff at  isn’t doing a good job. So many spam and scam posts! This is not good.  "
1041,: Elevating the most despicable extremists on the ‘right’ and inundating the left’s twitter feeds with them is part of Mus…
1042,"1     1ntonserver   @42Gnome @_Kel_Varnsen_ 2TheGods 70 @1717mule     6  @429jamesowens     1 1H8sGrtzLOL    _cousin   3xjPOow 1Truth 1  1     777  _dad 1 _Estrada _brock 4   At this moment, not many
That is why I said I hope we get to a point where we see that again."
1043,: . Warns : Expect RETALIATION From Biden! 
1044,   _955 187    13 I'm not the one that said our rights come from a creator. You can't get more general than that.
1045," let me get this straight, you’re worried about an old dying man trying to cover up his sons drug addiction, &amp; dick pics vs the other oranger tiger king planning a coup?"
1046,    Just a super overused meme from the right. It’s hard to come up with new ideas when you’re all borderline tards
1047,  🤣 I guess comma splices are not part of grammar in your world?  Only spelling? 🤣🤣
1048,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1049,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1050,"  GOOD MORNING NEW TWITTER NATION PATRIOTS 
it's Tuesday do you know where country is,...
We the people thank you Elon Musk for providing the real collusion evidence, that we all suspected but couldn't prove
God bless our great nation, united we are strong, for divided we fall "
1051,: All I want for Christmas is for  to bankrupt the main stream media.
1052,": Now that we have some insight into the Hunter laptop coordination, just imagine what  is sitting on related to Co…"
1053, I would like to know which one
1054,"22Charles   The FCC doesn't license the networks, only the local affiliates. The FCC also does not have the legal authority to regulate the news media."
1055,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1056,: BREAKING: Elon Musk is considering putting together a team of experts to fact check all the false things government offici…
1057,"First ill give u  and ill fight the government for u, then ill install a chip to ur brain to control u ..
To me sounds like when they dropped  and what it becomes over the years .. 
 "
1058," 81  _cat_man    break it down... I went to the scientology church in LA, the people were friendly and interesting.... no point did I say I'm a member or was joining.
you added 2 and 2 and came up with something that fitted your views "
1059,:   HOLY HELL! Donald Trump failed to disclose a $19.8 million loan to a foreign creditor while running for p…
1060,: All I want for Christmas is for  to bankrupt the main stream media.
1061,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1062,  No kidding 
1063,"     is doing his best to fuck with everyone that isn’t a . He’s quite transparent, and supremely boring. I’d hate to be stuck in an elevator with him."
1064,: “I am selling almost all physical possessions. Will own no house.” 
1065,: 1. I will now examine Twitter’s past financials and predict the future from them. I conclude that criticism of …
1066,"  _ch 

I basically agree with the above tweet.
In adition, a Japanese scoundrel created a new account  in violation of Twitter's ban evasion policy, even though his account _ch had been suspended."
1067,"Elon Musk Is Working For The Government! Sort Of. Spacelink is unveiling StarShield A Military Variation Of Starlink Satellites. The Biggest Potential Customer the U.S. Government     

"
1068,   Who will be doing that streaming? Will authoritarian regimes have access to Neuralinked dissident minds? Will misinformation and disinformation censors have the ability to literally police and redirect our thoughts?  
1069,13   _freedom   She didn't want to be first. 
1070,"   Regulatory colonialism, your rules on the rest of the world. Scumbags"
1071,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1072,   is something else lmao
1073, 67670367        @28delayslater     And Germany just tore down a wind farm to open up a coal mine.  Maybe they didn’t get the “it’s all fine” memo.
1074,": MUSK: ""I'm definitely not going to be doing any open air car parades, let me put it that way.""  "
1075,: Do you think  should be  person of the year ? Vote below. 
1076,: The Left is furious with  for exposing corporate and political corruption. 
1077,: So transparency champion   hasn't done a major media interview since buying Twitter. We invited him on the …
1078,666 71555585  Do you have remotely any idea what's going on?
1079,  Interplanetary life to follow…
1080,   Another one who slept through civics and doesn’t understand the concept of free speech.
1081,57933694   _cook It was a misunderstanding already solved by the two CEO’s. So don’t rush yourself to switching hun you will regret it! Apple is the best and has its users as a priority and our safety as well.
1082," Instead of causing the death of thousand of innocent animals while testing your Neurolink, please test them in those who want to go ahead with this horrible technology. It's my humble request. You can do better. You should do better. But not at the cost of animals."
1083," Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please"
1084,"  Teslas make other EVs look like junk, that being said I think combustion engines are a necessity when the people that control the narrative want to have the power to just shut off your car at will."
1085,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1086,"_fogra          It might be there last supper, who knows..."
1087,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1088,: “Being a Mom is just as important as any career” 
1089, is a treasonous piece of trash who deserves to be treated like the pathetic bitch he is.
1090,"   That's a kick to the chops of Matt Taibbi.

Sorry Matt, we need something we can actually read.

And of course, unless WikiLeaks releases it we can't pretend there's actually substance to all the bullshit."
1091,   too many of the same ads over and over.
1092,  Nope 
1093,  Are you really saying that lol
1094,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1095, You should buy GM. Bin Salman would finance the deal. You need that Detroit presence for the lobbying capability.
1096," I'm new to it,But loving it so far."
1097,"  Bright,high Time to by hotels ín Krim!"
1098,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1099,": ""Education is the path out of poverty and Internet access enables education."" "
1100,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1101,Elon Musk is the modern day Batman😊
1102,": We've just seen, ""behind the curtain,"" at Twitter thanks to .

What about Facebook, Instagram, YouTube, Google a…"
1103,1050    Oh my god.. TRUMP TRUMP. SORRY this has zero to do with your DADDY. 🤣😂
1104,: All I want for Christmas is for  to bankrupt the main stream media.
1105,"   LOL…you think anyone from Trump’s admin had any juice to ask any of the tech cos anything???

The ones that added to the Russia hysteria for 4 years?"
1106,: Elevating the most despicable extremists on the ‘right’ and inundating the left’s twitter feeds with them is part of Mus…
1107,: All I want for Christmas is for  to bankrupt the main stream media.
1108,_bored   Just say no to dope.
1109, _Enforcement  Give light to what is really hurting thousands of companies and retail investors throughout the market.  
1110,": 97% of scientists agree with whoever is funding them.

The other 3% are banned from social networks.

, please rei…"
1111,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1112,"Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please "
1113,"1960   Hunter’s laptop, the unicorn  that conservative wet dreams are made of. "
1114,"  No , of course not."
1115,4   Trump’s campaign manager was providing polling data to a Russian oligarch with close ties to Putin.
1116,   Why would a person get suspended for this reason alone? Makes no sense. 🤔
1117,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1118,  Smart.
1119,_fleX48 Would gift it to ya if that was an option.  should add that.
1120, Please ban more fraud and bots on Twitter 🙏 And ban who spreading fake news 🙏
1121,"Remember,  exposed the FBI."
1122, ... Just noticed.  agrees with your bible rule #10 haha
1123,4000:  may be the stupidest man alive 
1124,   Don't compare yourself to the Obummer guy. You're so much better.
1125,"  well yes he did buy it, and no one is being bullied, it is called the law."
1126," One will wonder if those  followers are truly original or as  HEAD now, musk can just be pumping the numbers?, because the way his followers are exploding as soon as he bought twitter needs serious CONCERN, A million followers overnight, in fee hours??!?????????"
1127, My man
1128,_jay_: my favorite part is the hordes of people being held away at gunpoint lmao
1129,Indians likely  are born corrupt and have imported corruption into USA. She deserves to be imprisoned  for life. 
1130,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1131,"@60GritMiggy   EU doesn't have free speech, what it has is a bunch of bureaucrats in Brussels making up rules as they please. It's a socialist ""paradise"" Democrats want to establish in the US,  is very clear about that."
1132,: BREAKING: Elon Musk is considering putting together a team of experts to fact check all the false things government offici…
1133,: All I want for Christmas is for  to bankrupt the main stream media.
1134,"5 2inDE _dan 6  Ha, ironic that this started as a convo about free speech and now you’re claiming the Right owns words the Left are taking.  Aren’t all words free to be used by whomever?"
1135,"1: GOOD MORNING TWITTER 💧

         …"
1136,449Susan 1   I don't believe that as one doesn't use the n-word in any sentences..
1137,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1138,  Education is also the path for overcoming hate speech and mis information.
1139,_River05    Not all men feel or act that way.
1140,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1141,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1142,": Completed at highway speed, without charging on the way &amp; over 4,000 ft of elevation "
1143,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1144,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1145,: All I want for Christmas is for  to bankrupt the main stream media.
1146,: Elevating the most despicable extremists on the ‘right’ and inundating the left’s twitter feeds with them is part of Mus…
1147,: Imagine winning a Pulitzer for a fake news story you fell for - and then ignoring the  revelations that your e…
1148,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1149,But not yet on venezuela 
1150,"  $ducker is safe. Based team, no tax, contract renounced, liquidity burnt."
1151, It’s delightful.
1152,   Except he might have to move to a country that doesn't have extradition.
1153,  That's because Twitter is no longer an echo chamber for the left.  opened up the playground for all who follow the playground rules. There are other viewpoints than yours.
1154,   97% of collusion with Twitter was with democrats...that was part of the release ..it's not just uncommon it's illegal and true unlike Russian collusion..and this was free...thanks elon musk !
1155,  Is it really feasible for a car known for its legendary electrical failures to make an EV? I’ll stick to diesel and have a less problematic vehicle.
1156,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1157,": America’s Frontline Doctors honor our Hippocratic oath, and we stood strong against special interests. We continue to adv…"
1158,2022:  _  Oops checked your page. No N words. Just your own hate speech and TDS that you sent to…
1159,  You are an awful person
1160,"  I find it interesting that one can decipher the political affiliation of a media outlet by the people, companies and organizations they either praise or criticize. What once was news, now are narratives. What once were editorial comments now are feature stories. "
1161," 1211985 1  59221   Most people, but people who like inciting violence might like it."
1162,": 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninterrupte…"
1163,"

Must watch!"
1164,Doing a great job here  or is it only left wing bots you’ve got an issue with 
1165,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1166,"_dore: So  &amp;  both regularly  debunk  the Ukraine War lies told by  &amp; Corporate media. 

Bot…"
1167,"  You call not publishing dick picks collusion, but 120 contacts with Russian operatives business as usual?"
1168,"   _R_Sarah   
Please meditate and pray and visualize about “something bad happening”.  It’s as you believe so shall it be done unto you.  Please suggest a healthy outcome!  Your brain will compensate!!  Please try!!"
1169,33771: Source : 
1170,: BREAKING: Elon Musk is considering putting together a team of experts to fact check all the false things government offici…
1171,"8    _freedom   That's because she's either doubling down, or realizing she's  been so terribly wrong all along. "
1172,1  He’s a criminal.. no thanks
1173,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1174,"  He is really doing somethng good thinking more about it, he kind'o want to untame the pple against govt, big tech, nd big pharma Psyops. Against brainwash nd systemic exploitation, people will be able to use d power in the brain more in solving their own problems nd own demselves"
1175,_talking:  10% for the Big Guy 🍻 
1176,: All I want for Christmas is for  to bankrupt the main stream media.
1177,"7   Rudy, you better tone down your high profile.  I have a running bet that the HB laptop is nothing but a hack and dump by Rudy using cutouts."
1178,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1179,"   But when Trump was in office all the old news was great for you guys, wasn't it? You know shit he said 30yrs ago... Hypocritical leftist."
1180," Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please"
1181,2 2blue  Just a show.  I think the Ukraine war is fake excuse to pay our climate tax to the new world order WEF.  We are funding our own destruction
1182,1     How about we look at Nevada 2020? Not more votes than registered voters here. 
1183,"  The media needs to be held accountable. Hopefully, someone out there with a big brain,  could figure out a way to punish this corrupt establishment."
1184,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1185,  But he wont free speech has turned into hate speech and racism they feel compelled to share it now without any problem
1186," _ly  Yes they did, multiple times. They actually report all News. Even the Hershel Walker abortion and his kid coming out on social media. Not just one sided and have the FBI covering up real important information."
1187,  Please use the self driving mode and take a 😴
1188,_Keith_Smooth    Smooth af 🔥👏
1189,": 97% of scientists agree with whoever is funding them.

The other 3% are banned from social networks.

, please rei…"
1190,"69393677: 🇪🇹 has shut down the internet at least 22 times since 2016, The blackout affecting Tigray “is the world’s longest uninte…"
1191,  No outrage over Fauci torturing and testing on beagle puppies.  🤷‍♂️
1192,  Trump didn’t say terminate the constitution. He said terminate portion in constitution dealing with election because 2020 election was fraudulent.  just proved democrats and the FBI interfered in the 2020 election. And 2016 with Clinton/Obama.
1193,: I have received numerous threats. I am happy to see that Twitter is aware of this problem and taking necessary steps to…
1194,"  things like my time zone is See? ES tea? I would love to heard ur staff read out loud. Mark walks in, very good Twitter gawd at a desk, u blocked the 1st Lady Message when she was in tears &amp; blamed it on the kid who invented hashtags again. What if I call him in?"
1195,"  Swallowed shampoo
Probably gonna die
It smelled like fruit
That was a lie
Called the number on the bottle
Spoke to a guy
He said “Vomit”
I said “Why?”
He said “Poison”
I said “Goodbye”
I look at my finger
I look at my life
It wasn’t that much
I’ll probably be fine…
X-x

Follow❤️"
1196,"40:  always helping people out 💜💜
Don't forget to sign up at  for your chance to win 💜🎅🎄…"
1197,_price11  It appears to be becoming too difficult for them to successfully spin the damaging news that is coming forward. I hope Elon is actually working with military intelligence to expose these deep state criminals for us all to see. Keep the news flowing Elon!
1198,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1199,: Kudos to _levy and  for this exhaustive exposé on the horrendous animal cruelty committed by  an…
1200, _  It’s obvious your hate overwhelms and consumes you! Take a deep breath and relax. Trump 2024!😂🤣
1201, Don’t lie 😂😂
1202,      7 Added timestamps 💪🏻  
1203,_now:   We had our Facebook page shut down and the editor's personal pages were severely blocked from pos…
1204, 67670367        @28delayslater     Perhaps.  But fiberglass isn’t recycled now.  What changes in the future?  Recycling Gestapo?
1205, @1776Gretchen    It's kind of like elementary school.
1206, Are you willing to employ a mental health specialist to help your developers make algorithms that promote good mental health vs the dangerous dopamine hit that they currently cause? 
1207, 67  Who do you think pays them??? The media is a Propaganda machine🤷🏻‍♀️
1208,":  Check out the full playlist, summarizing each day of the court proceedings:
 

I also i…"
1209," _    Yes! Many of my lazy employees refused, so I fired them and had them forcibly sterilized so they don't produce another generation of slackers."
1210,  Cry me a river.
1211,   Election interference is NOT COINCIDENTAL 😡
1212,"             

THE ROYAL CYBER DOLLS®
BOTS OF HEAVEN®

IT'S ROYAL CYBER TIME

CYBER SHOPPING PARADISE
 "
1213,  2  Investments are legal are they not?
1214,   I don't know how many of you I've asked for evidence of election fraud. And have yet received any. Make me believe.
1215,: There are more people on Twitter condemning  for trying to prioritize free-speech then there are condemning Ch…
1216,: Thank you to _levy and  for this exhaustive exposé on the animal cruelty committed by  and  th…
1217,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1218,"Finger-pointing to other countries in terms of corruption.  Shame on all of them, but also shame on us believing them!  great work, you deserve applause! "
1219,  Thank God for elon musk
1220, _  quit searching nectarines then!
1221,"Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please "
1222,   Slumbering or deactivated (phone number validation) bots are gonna be hard to clear.
1223,  I agree totally🙂
1224,Day 78 of asking  to DM me
1225,: Sickening truth: Washington elite protect their allies and go after political opponents. MSM/Dem Establishment are fallin…
1226,@86grey86     @1MillionMemes     Ready
1227,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1228,  Why bother when you’re doing all the R&amp;D for them ?
1229,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1230,: Our future thanks to  
1231,"  Because...like Twitter1, these corrupt media toilets are no journalists, they're bought by the chinese and the left. They're worse than Twitter1 because not only they colluded but they brainwashed people everyday with misinformation instead of facts."
1232,  Why do you want to see Hunter Biden's pp so bad?
1233,"  This is literally happening to me, noting but right wingers I don’t follow or showing up"
1234,  Who watches them anyway?
1235,"  Because it’s a non story. Now let’s talk about an insurrectionist who stole government docs, attempted to interfere in an election and “find votes” and tax evasion and emolument violations. Then there is his family who profited off his operations"
1236,"




I want my circle of friends to be more and my group to be bigger, but the group can have total 75 members, I request to increase the number of group members to 200 thanks."
1237,: Do you think  should be  person of the year ? Vote below. 
1238,"_4_Elon    Because it’s a hacked, naked picture of a private citizen that he didn’t authorize to be posted…. I’m assuming you’re ok with people accessing your private info and posting it for the world for political gain?"
1239,"_Keith_Smooth: Gm friends

A little while one of my  aka  took the time out of their day to make me a cool…"
1240,  I agree.  This includes former President Abraham Lincoln.
1241,: So transparency champion   hasn't done a major media interview since buying Twitter. We invited him on the …
1242,: Joe Biden and allied leftists angry at  for exposing corporate and political corruption benefitting Joe and Hunter…
1243,: Learning about the twitter files and  releasing the truth is making me more and more curious to find out if there…
1244,"  But when computing becomes total digital, we will biologically feel useless, no longer needed, unhappy. Everyone will feel without purpose."
1245,_STC     _pete _IceDrilling      And we thought we had winters on Ontario Canada. That looks like winter on fast forward 😅🤣😂
1246,   _ _Crain  4knowles       7133 13 _Street17   _Jenkins2 The greatest team assembled since the Avengers
1247,": .

World Exclusive: It seems that Vijaya Gadde will be a likely target for legal action: Pt. Satish K. Shar…"
1248,   So hype is supposed to outweigh the VALUE which  wields as the worlds purest form of currency?
1249,1122 2557  198O 4Prison24 _Jenner  You mean my side remark calling out your side remark?
1250,"      The capacity of such ""pods"" or whatever they are called here is near zero. 

Covid can be taken care of with masks and ventilation.

And ""specified time"" is removed once a decent timetable and frequency is established. Follow  for more insights."
1251,": Anyone else getting a crazy amount of ads in their feed? I just scrolled for about a minute, basically every fifth post I…"
1252,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1253,": Hey , you said you weren’t too familiar with Assange case. No worries. I’d be happy to give you a full rundown.…"
1254,"  _955 187    13 You guys can't stay on topic can you? Pierson was equating the creator, that you believe made our laws, with the Big Bang theory as well as aliens."
1255,: . Warns : Expect RETALIATION From Biden! 
1256,: . is the free speech watchdog we desperately need. He’s thrown himself into the fire for all of us and we owe him a d…
1257,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1258,": We've just seen, ""behind the curtain,"" at Twitter thanks to .

What about Facebook, Instagram, YouTube, Google a…"
1259,": Now that we have some insight into the Hunter laptop coordination, just imagine what  is sitting on related to Co…"
1260,30722539:   Kind of like 
1261,"   Crazy my likes gone again this morning, from other tweets in this thread too."
1262,: Learning about the twitter files and  releasing the truth is making me more and more curious to find out if there…
1263,"_Alexis:   Over 14 platforms shut us down, and mentioning his name was flagged as violence across many platf…"
1264,: Elevating the most despicable extremists on the ‘right’ and inundating the left’s twitter feeds with them is part of Mus…
1265,": Now that we have some insight into the Hunter laptop coordination, just imagine what  is sitting on related to Co…"
1266," The negative noises are fading away, Now quality is coming out!"
1267,  The majority of us that support free speech can't afford a Tesla.
1268," Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please"
1269, 61 _Snowflake   Do you think the right or the left is more likely to be antivax?
1270, It this one.
1271, It’s not making them money.  They can’t compete with 
1272,  Yes absolutely I can't wait for the phone to come out.
1273, One of the main reasons I admire you the most is because you are Pro-Life Elon. 
1274,  so many of us thought things would change when you bought Twitter and promised change.. nothing has though .
1275,    Wanna know what's even more putrid. 🤔 the fact the the democrat party has to cheat to win elections. Smh. I'm not on either side. But this is a new level of disgusting. Child trafficking. I hope they hang every Democrat in the white house. Trump old news. Joe and the HOE oh.. 😉
1276,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1277,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1278,"@4leafcloverofc: 🚨$LUCK will be for LUCKY CHARME Coins what DOGE and SHIBA have been for MEME Coins

🔥PRESALE
⏰DECEMBER 08th | 08:08 UTC…"
1279,: It’s not a coincidence that Biden launched a federal investigation into  just days after Elon exposed the trut…
1280,"You know what really grinds my gears?

Daniel Horowitz aka  still suspended by  &amp;   with NO ""amnesty"" in sight. "
1281,FACTS!! 
1282," I've got half an idea as to how to provide free, low cost, carbon offset energy for all. I don't want conventional funding, just an entry level 3D printer, a selection of magnets and some copper wire.
You in?"
1283,: I can even imagine buying a car from a guy like Elon Musk. What a total dipshit of a human being. 
1284,2k   Sir give a chance to meet you once
1285," Elon, transfer me some money pal I'm skint."
1286,"_Alexis:   Immediately after the incident in Kenosha, major platforms like GoFundMe &amp; Facebook shut down any…"
1287," _N  exposed
in fake news. 

  



 "
1288,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1289,"_BR_USA: SOS ELON MUSK  
Twitter Brasil  employees work to destroy your company. My profile 2 1 is…"
1290,  Added timestamps 💪🏻  
1291,"  That’s why every person with any grit makes st post it on their social media. As well as talk about it. Yes we are sick of it. But when you are fighting the government, big tech, democrats, media and foreign influences WE BETTER GROW A SPINE!"
1292,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1293,     Dem. had power to suppress any Republicans who are in their way !
1294, you should just give fidias one of these so both sides are happy. 
1295,"Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please "
1296,Hey  why is it that everytime I go to read an article that  tweets I can't because they want me to subscribe? So in order for me to read their articles here on Twitter I have to PAY them? Shouldn't there be a warning or something saying it's not free? 
1297,"Mr. , please, if you can, i ask you to insert a ""standing ovation"" button. Because people like  deserve more than just a ""like"".
👇 "
1298,"1987:   _Simonson Elon, you will also be in the big house, maybe you can be cell mates? Do they put…"
1299,   Brown envelope
1300,   I agree.
1301, Sir give a chance to meet you once
1302,"6: 9 years ago today, the first  block was mined  "
1303,": 97% of scientists agree with whoever is funding them.

The other 3% are banned from social networks.

, please rei…"
1304, are you okay? Haven't seen an updated post in 19 hours
1305,  It’s called humanity
1306,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1307,1: 2  The 2020 presidential elections were free and fair 🤔
1308,": What  exposed goes even further than the Hunter Biden scandal.

It reveals how far today's Democrat Party—with Bi…"
1309,39      What stories are you referring to where the reporter had conditions placed on them that they wouldn't disclose? Conditions placed by the owner of the company they're reporting on?
1310,"1   I suggest you do, so you stop embarrassing yourself."
1311,"_slave: So  is using his privileged Twitter API access to mass-report people he doesn't like 🤦  If this happens to you, S…"
1312,: Learning about the twitter files and  releasing the truth is making me more and more curious to find out if there…
1313,"  Wow!!!!!!!!
Wow!!!!!!!+!!!
Wow!!!!!!!!!!!!!!!wow!!!!!!!!
UNBELIEVABLE!!!!!!"
1314,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1315,         I cried through both vaxxeds. Even though my own son was injured by vaccines watching the pain that has happened to other families reminds me that it didn’t have to be this way for any of our children.
1316,":  is chasing 

   "
1317,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1318, Pity we couldn't say the same about people
1319,"  Meanwhile, hammer and sickle in bio is commonplace."
1320,"  Lies, lies, lies."
1321," What pardon? They deserve Honor, respect and excuses!"
1322,"       Go Elon, whip some ass.
"
1323, Are you suggesting  shut down his Chinese communist Tesla facilities?
1324,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1325,": Why won't ""free speech"" frauds like   &amp;  speak out against GOP book bans?

Because the bans are…"
1326,  Sir give a chance to meet you once
1327,Why is this crap showing up in my feed? just curious 🤔 
1328,   If Biden does retaliate then it shows we have definitly moved to Socialism. And that cannot be tolerated no matter the cost.
1329,_Jenner: .  I hope you are surrounded by massive security and in an extremely safe undisclosed location - you just beca…
1330,": This phrase is absolutely TRUE: ""If wars can be started by lies, peace can be started by truth."" I hope  shares ever…"
1331,  How do I sign up?
1332,  Well first make sure you have a family structure to raise em. And most important make sure you can afford to raise em.
1333,"   KJP’s secret is out!
She took public speaking lessons from Kamala Harris. Still to be learned is Kamala’s imbecilic laugh 😂!"
1334,": Say, , what ever happened to your promise to free the banned accounts that had not engaged in criminal activity?…"
1335,"  Yeah, things were so much simpler in the good old times, right? Alexander the Great could crush his enemies and they couldn't even complain in social media about it... You could wipe them out from the universe and claim you were the kindest man on Earth. You could have it all."
1336,: . Warns : Expect RETALIATION From Biden! 
1337,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1338,"Hey  

Are u sure you are fighting the right ?

   
cc:  "
1339, Elon come out with a phone. I’ll be the first to order one. I’m tired of the communist iPhone.
1340,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1341, Sir give a chance to meet you once
1342, Awww... help get us to Mars what are you even doing.
1343,"_MIIMA: Gaining fame requires cooperation with  specialists
Always be at the top with  

Contract US ⬇️
Website: ht…"
1344,": We heard about “Russia collusion” on every TV station for years. 

Now  has exposed blatant Democrat campaign co…"
1345,Who  ? He's from south Africa. 
1346,"Hello, my dear ones, to those who are close to Mr. Elon Musk. I ask you, in the name of humanity and mercy, to deliver this message of mine to him. I want him to respond to his private message to talk to him about a very, very, very important matter, please "
1347,   Yes by far
